wavenumber,absorption,branch,j,m,pressure,temperature,evals,npoints,r2,amplitude,amplitude_stderr,center,center_std,sigma,sigma_stderr,gamma,gamma_stderr,fwhm,fwhm_stderr,height,height_stderr
5468.143654,0.288556337276644,P,8,-8,0.4,293,59,1097,0.9999999748173816,0.05016019719838649,3.6013184866672347e-07,5468.143769412186,4.433222763353827e-07,0.005699596245304639,4.51459250098932e-06,0.054743265411740516,1.0538142213485873e-06,0.11122479589843373,1.4010200015599487e-06,0.28859724170950973,2.366433160942824e-06
5497.129654,0.43063097366573,P,7,-7,0.4,293,62,1374,0.9999999088337513,0.09386556240677085,1.1423461284768223e-06,5497.129988942083,8.628122488003558e-07,0.007556494067810782,9.24505015056336e-06,0.06855045528318449,2.2151720292105305e-06,0.139536007172016,2.979897717841445e-06,0.43074506971964377,5.852436661463948e-06
5524.999654,0.5570150129238272,P,6,-6,0.4,293,103,1755,0.9999996686420222,0.15514630579521616,3.1877618235669487e-06,5524.999386782815,1.7245804392498765e-06,0.011219242353487646,1.7175934076394825e-05,0.08720999504176374,4.773354235882747e-06,0.1786114580190074,6.19023247382493e-06,0.5573312462950298,1.2102362025540815e-05
5551.7376540000005,0.653630370370059,P,5,-5,0.4,293,75,2178,0.9999989300387745,0.2263743351762349,7.5207313028015e-06,5551.737755374357,3.2926254501064808e-06,0.01647074749025257,2.9682141079463238e-05,0.10771839775294834,9.62388710357019e-06,0.22267767041001008,1.2235951991604199e-05,0.6542866961824277,2.2244066293215955e-05
5577.330654,0.716360951145362,P,4,-4,0.4,293,89,2540,0.9999975529052053,0.28973936462036765,1.3518073500748551e-05,5577.331094172656,5.247950471794257e-06,0.021810246960671797,4.3330909945018295e-05,0.12493136898121482,1.5840595897471528e-05,0.2607000313752166,1.975019934021854e-05,0.717518144710116,3.339708454194848e-05
5601.765654000001,0.7519189045866607,P,3,-3,0.4,293,71,2655,0.9999959650057006,0.31835935461316034,1.8697292557208765e-05,5601.765659776602,6.8597988613435125e-06,0.024722580460088128,5.309006254553461e-05,0.13008028955555556,2.0933097412295462e-05,0.2734300493260433,2.584083946706179e-05,0.7534989331707946,4.363198887778435e-05
5625.027654,0.7359990661292297,P,2,-2,0.4,293,70,2481,0.9999967248973259,0.2910921443856048,1.591851624638252e-05,5625.027946889438,6.03620175933308e-06,0.022364014316655634,4.757724640449582e-05,0.12178973036100299,1.8187072981659833e-05,0.2552153918499416,2.263187828417458e-05,0.7373830945570695,4.016126984524e-05
5647.104654000001,0.5839094409122683,P,1,-1,0.4,293,60,2101,0.9999995231368345,0.19455532358275773,4.382938411414017e-06,5647.104717986544,2.1783961495175063e-06,0.013676653525921956,2.2189621958106562e-05,0.10425607840367668,6.257363810432741e-06,0.21371735892563215,8.033328709375668e-06,0.5842721972322364,1.3657502136399086e-05
5687.649654000001,0.6411348733311912,R,0,1,0.4,293,64,2051,0.9999989166723817,0.208641251013588,7.187652022501522e-06,5687.6501313034405,3.2677514770730455e-06,0.01515353643735673,2.9453489555673358e-05,0.10130943422933802,9.37469818405422e-06,0.20914514250877791,1.198861924194228e-05,0.6417640000083082,2.2846633662069476e-05
5706.093654,0.8225048194513649,R,1,2,0.4,293,94,2521,0.9999877893917584,0.3314473498009938,3.4969606568016616e-05,5706.09373865523,1.1779072271604463e-05,0.027889974145600682,7.815528409964617e-05,0.12194641087195146,3.604544150280723e-05,0.26152402777078343,4.3962837337799836e-05,0.825620953927753,8.484176361622996e-05
5723.301654000001,0.8683126681556974,R,2,3,0.4,293,107,2772,0.9999746694521385,0.3857068229851378,5.6185279962027924e-05,5723.301776180124,1.7600991489735638e-05,0.03441518408040106,0.00010757313040383031,0.13259388962006985,5.515692515287555e-05,0.2894173558457964,6.568518861460934e-05,0.8732074284386696,0.00012068968477674743
5739.262654,0.8704627201264248,R,3,4,0.4,293,87,2707,0.9999734287331218,0.3774912993622492,5.7013661954358336e-05,5739.262511009377,1.7874243547152232e-05,0.03380516032287062,0.00010836282381865182,0.12933840049668105,5.586024189203555e-05,0.2826158979409298,6.654426987226727e-05,0.8754829809861855,0.00012559356894830198
5753.964654,0.8471987087762239,R,4,5,0.4,293,83,2376,0.9999812312761023,0.3216483369114793,4.3473053068843674e-05,5753.964547391087,1.4334801676842595e-05,0.027984870296705322,8.922219913511048e-05,0.11406262112207799,4.364252502685137e-05,0.24691477226309808,5.292969218520683e-05,0.8512229260838546,0.00011165714036514341
5767.396654,0.7937498628245593,R,5,6,0.4,293,80,1925,0.9999909556011214,0.24348693356369794,2.5262211295559445e-05,5767.396831470216,9.33851444232766e-06,0.020174258277041723,6.150425466637509e-05,0.09331378986916716,2.693145613238435e-05,0.19877109866495857,3.3972540526959915e-05,0.7962245528098336,8.405298461646051e-05
5779.548654,0.7020987273111349,R,6,7,0.4,293,65,1475,0.999996828656458,0.1645608130459722,1.150517304810729e-05,5779.548668163491,5.236156446460549e-06,0.01312894261505465,3.632746499456254e-05,0.07221643561367036,1.3830413163197671e-05,0.15120207010170764,1.7988229682210684e-05,0.7034198498506586,5.276682558128362e-05
